order_item_id,order_id,product_id,quantity,price
071ad668-2910-45b1-a983-1dcb6063491b,ff4bdaaf-47a1-4368-8a84-5b705022417f,40b63b05-a25e-4e51-9b8f-169bc901822a,3,8.89
ecb4ca47-530f-4c7e-ac75-3141bacc5375,ff4bdaaf-47a1-4368-8a84-5b705022417f,de120d22-0720-4021-894a-a15190669434,3,184.46
e4896a5c-80fe-4b74-b9e8-c026461c4667,fbbd0d21-9e1d-433e-8b1e-038405a7a164,6a04e703-1c59-4465-8421-041e1bd231a1,5,348.92
5599fbb8-f7cd-4ac8-bd2d-f8d0e24fc566,fbbd0d21-9e1d-433e-8b1e-038405a7a164,700a0479-10c4-4802-9607-da4d8793f4bb,3,106.95
8bbf540a-8a13-4061-99dc-094751e8d7c2,fbbd0d21-9e1d-433e-8b1e-038405a7a164,d06a0363-7b27-405c-a2df-f1bd3801d5ad,3,64.36
4541a878-d6bd-4b3a-ad9c-d2ead1298fe6,fbbd0d21-9e1d-433e-8b1e-038405a7a164,e2791ba3-097f-47de-8f9a-49ce73fa1b3d,1,6.33
e43dfaf1-f8db-4a31-bd27-740168424ad8,fbbd0d21-9e1d-433e-8b1e-038405a7a164,f89214ef-efd1-4986-aaf7-df36f7b1a70d,5,371.06
feb3d1e0-f13c-4049-a3f3-7625f362b14d,fbbd0d21-9e1d-433e-8b1e-038405a7a164,54cc034f-3875-48ba-b0a7-e7b8417ab5c0,2,275.84
6df8886e-dcf2-4904-a013-99c2b5a514e1,fbbd0d21-9e1d-433e-8b1e-038405a7a164,0e9fef4a-9c15-490c-8db4-5ae7aa03afa2,4,89.97
8d1c464f-a58e-46fa-a62e-a25b2f5d1799,fbbd0d21-9e1d-433e-8b1e-038405a7a164,ae569ff4-029a-470c-a3b5-44d2508033b4,5,123.12
3edf8aa7-65c7-4d55-901a-919340edf199,fbbd0d21-9e1d-433e-8b1e-038405a7a164,87d8c598-890a-493a-9e0d-a6a3e2f052a2,4,247.8
eed9b2eb-a7e2-41f7-ac85-4d2d34023b78,d4b34cb3-f8eb-4990-82d9-46809da08da6,e6101548-5a36-48da-a953-25761ff724f1,3,176.12
a08e216f-7e58-4366-9750-73c0c6f43310,d4b34cb3-f8eb-4990-82d9-46809da08da6,e8b06a54-c38c-47b5-9ab8-ddbc84728627,1,450.05
e54b100f-268e-4a8c-9532-7c7b2fda007c,d4b34cb3-f8eb-4990-82d9-46809da08da6,2bd78621-a1fd-4894-84ae-c46ad61fab77,4,398.95
1b6403f5-1f7f-489a-b1cf-5618ba354db7,d4b34cb3-f8eb-4990-82d9-46809da08da6,5f2e5773-016d-49a9-bb6d-da65e6533aa8,2,293.21
9854fd61-45e7-4a0f-a870-3f30e764b869,d4b34cb3-f8eb-4990-82d9-46809da08da6,b9e797b3-8879-47e2-9265-19512d7c1dad,4,313.93
1c4a5b2b-b913-4908-a4ad-c1be81e41175,d4b34cb3-f8eb-4990-82d9-46809da08da6,24143db9-fbcb-40b3-94fd-17831370eb50,3,329.12
eb0f03c0-a459-4fa1-a5aa-0994285df19b,d4b34cb3-f8eb-4990-82d9-46809da08da6,68e3af2c-d70f-48c5-bcef-cc109905ba0d,4,161.41
f8b6a1ba-d45b-4f03-a1c0-055da5df79a9,4990b720-ae94-4b5f-b584-ae2ac260f48a,700a0479-10c4-4802-9607-da4d8793f4bb,5,106.95
42796e9e-8a06-4cf1-bfa3-7f6058c9d09b,4990b720-ae94-4b5f-b584-ae2ac260f48a,322c252f-079d-43b2-b4da-0c111fd0aeeb,1,451.91
9058504a-2f9a-4a44-a2b8-063f9b9ad89a,4990b720-ae94-4b5f-b584-ae2ac260f48a,def5845a-aaf1-4180-8c78-3720ce4713c4,3,220.81
467f40b9-1b19-4c21-b695-2b84279d2971,5e9862b2-ca23-45d4-83ac-26b8226aa715,c610be63-f97f-407d-8098-344a394f481b,5,41.76
c323848a-6143-4e59-8b1b-144e17b0ebc0,5e9862b2-ca23-45d4-83ac-26b8226aa715,6a04e703-1c59-4465-8421-041e1bd231a1,4,348.92
f1d25be0-e767-417f-8b51-da654a44de5c,5e9862b2-ca23-45d4-83ac-26b8226aa715,57221855-a16c-4fb5-9166-d14b8bd239d5,3,242.04
f42a1790-3f89-4e3a-9600-92fa27f78012,315e7d83-f686-464e-a6e7-805fda7bd939,21cfa56d-c3f3-489f-bf74-70a84742ea1f,1,49.13
b42ab460-873e-4685-885d-f187fda6997c,315e7d83-f686-464e-a6e7-805fda7bd939,fc74e5e1-8e5f-4314-8152-45909cc2e3d1,3,178.67
09d294cc-25a0-4761-8fac-168d1d128e8f,315e7d83-f686-464e-a6e7-805fda7bd939,def5845a-aaf1-4180-8c78-3720ce4713c4,2,220.81
00395938-ed60-498d-9aba-293dfb5f4dec,315e7d83-f686-464e-a6e7-805fda7bd939,700a0479-10c4-4802-9607-da4d8793f4bb,3,106.95
bdb95f22-d728-45ab-b723-a58fa7005bd8,3fa00275-b3ce-423a-bb0c-64e4594c2292,0845daec-4f1e-41dc-b362-0bc278c5f0d2,2,386.64
ac2c962a-4afa-4cc9-a0ff-d8a6c89cb97c,3fa00275-b3ce-423a-bb0c-64e4594c2292,5d0da0e0-6b95-41c4-a60f-e58ad390d22a,2,26.26
2074a2b8-2591-4eff-aad7-a54b747e5606,3fa00275-b3ce-423a-bb0c-64e4594c2292,431914b4-707d-4a8d-973e-9925bb6a8e74,4,257.88
3d802207-8b3b-4fdd-8f3d-8d18bd820126,3fa00275-b3ce-423a-bb0c-64e4594c2292,86feb03d-c02e-4e67-9ae9-9072994fcdd8,4,187.22
deb6fc91-9eac-4834-9c49-f6310cdd7d42,3fa00275-b3ce-423a-bb0c-64e4594c2292,c3c4f9ca-1af8-43ae-91cc-74ce9bcb8fc7,1,219.67
0965a798-eacc-4ff7-a732-20d720bcaa59,3fa00275-b3ce-423a-bb0c-64e4594c2292,df7a59d4-4f0d-42e3-b357-10122b66c55b,2,341.48
cb604e0b-4c0d-4bdc-ace7-c1e57a9b1ed0,3fa00275-b3ce-423a-bb0c-64e4594c2292,00e554fc-98e1-49db-a9e3-4fddfda1fa63,1,426.54
88ad1c06-3819-46d0-953b-1cc098edd2bb,3fa00275-b3ce-423a-bb0c-64e4594c2292,379655cd-efb7-460c-883f-53f031a9e321,3,363.36
15e06806-0cc2-4aad-8c0f-3549e0dfa48a,28417e3b-3a23-43bb-af81-1f0b4dca2619,cf6235c0-6905-4462-87ae-91c27f3b81de,5,447.1
25f4249a-9cd0-489f-9907-cde3213d006a,28417e3b-3a23-43bb-af81-1f0b4dca2619,f296ad02-5ba6-47d2-b862-558f97cd2971,3,449.14
43e60b2a-4440-4840-9128-f693e574bf64,28417e3b-3a23-43bb-af81-1f0b4dca2619,c1691d02-ac8c-44ba-8872-c064de9ca689,5,212.97
48a80b4b-6c28-46b7-ba45-074cad34b8f0,28417e3b-3a23-43bb-af81-1f0b4dca2619,25cfeffe-1476-48e2-bd37-ea3048339389,5,109.4
7563e03e-7b7e-49f5-ad39-81ca1e591612,28417e3b-3a23-43bb-af81-1f0b4dca2619,5d0da0e0-6b95-41c4-a60f-e58ad390d22a,1,26.26
2c902ee1-dfb1-49e5-ab96-0c5f0b03c513,28417e3b-3a23-43bb-af81-1f0b4dca2619,dceae9c2-7ecd-44b4-8f3c-3bdf12879f0b,4,308.27
67e4c462-5bdf-42d7-9690-df843011bacd,6ce77e98-56e0-4684-bd7f-507fdfd3c640,b8b9f685-b390-4f2b-bb87-a14b2d3ff815,4,440.88
18af1540-96d8-41f2-afba-ef91e11992ab,6ce77e98-56e0-4684-bd7f-507fdfd3c640,fe128c40-136d-4557-8d75-47c51d90c54e,3,412.46
f2de19e4-eb25-46ff-bc8c-5d2c239d8cfe,6ce77e98-56e0-4684-bd7f-507fdfd3c640,104dc1a7-4248-4827-83a2-0d090f6578eb,1,392.91
a9c42301-5236-4fd0-bdb5-ddaa9be23cf6,02843110-49f2-44a3-a37a-ea4c2d6886d2,d4408ac4-c558-4375-8926-6d33cc4711d1,3,118.95
b2854006-b493-40ff-bf3f-9920e1b1aecd,02843110-49f2-44a3-a37a-ea4c2d6886d2,80078e6b-8422-40de-a54e-f5bcdf8da24b,1,220.84
037d31da-8de5-45b2-bf54-ef3bc7ccc695,02843110-49f2-44a3-a37a-ea4c2d6886d2,b7339770-1ce7-41e9-bec9-23c1273ce742,2,432.36
dc736e1c-613d-43d7-b5ab-17e6d873ff76,49720d70-946e-49bc-baf5-9bc45d3be4d0,062cbe26-55af-4d22-8ecd-764eb1c711e4,5,335.54
5e234bc6-099b-4b5d-87d1-422ef24e907a,49720d70-946e-49bc-baf5-9bc45d3be4d0,ca7429fe-fe38-4549-a5ff-6b960ba13a49,1,390.48
5249cb83-c2a5-4952-96e1-68ca86909aa7,49720d70-946e-49bc-baf5-9bc45d3be4d0,f461fb3c-2b18-4cf3-98f6-6ed73c4f1649,5,172.81
dffb9c7a-541c-4bc9-9e1d-8c375807aae2,49720d70-946e-49bc-baf5-9bc45d3be4d0,9b5fa025-b7e7-4a92-9aaf-a1c8377b8479,3,278.96
b45be094-4dc2-40dd-9310-e829a2a21db4,49720d70-946e-49bc-baf5-9bc45d3be4d0,3dda8c17-f191-4cc9-8125-b17d4c310167,1,399.13
235e1cd6-22c3-4d42-bf76-bd317bfee461,49720d70-946e-49bc-baf5-9bc45d3be4d0,50cf6c07-c049-4613-b5f8-c5ebab59e34a,1,51.42
cd5d8bf6-ace3-4d0b-9b41-b308045c1f82,49720d70-946e-49bc-baf5-9bc45d3be4d0,f835646a-e6eb-4bf4-92c4-b36c09d20990,4,411.53
ea6de0ee-0aff-4286-a447-0c1fc6726adb,49720d70-946e-49bc-baf5-9bc45d3be4d0,27d02f89-fb16-499d-a20e-070dbfffd98e,4,488.78
f6adbcd0-8fc5-469d-9e04-3de44e1af48e,49720d70-946e-49bc-baf5-9bc45d3be4d0,0aba9c84-786e-4d20-8a0e-7d1c08d69de4,3,346.26
aa00d9e7-c3df-4a99-b2e2-7e671ac78495,49720d70-946e-49bc-baf5-9bc45d3be4d0,73fd2c29-919d-4125-872d-6b4a1f65315d,2,391.72
72fe1d2b-1080-4eff-807e-d3e17f318b9e,92cce60e-6ba7-43c0-99a8-8643f3d99a12,2c4ac9b1-17f9-4332-b3e9-81c2a79f5e8f,1,256.49
a823478b-3f23-4455-ad1b-64d546430aff,92cce60e-6ba7-43c0-99a8-8643f3d99a12,379655cd-efb7-460c-883f-53f031a9e321,1,363.36
5c9deb2e-af21-4f60-94db-b7d48d02d2c1,92cce60e-6ba7-43c0-99a8-8643f3d99a12,ae569ff4-029a-470c-a3b5-44d2508033b4,1,123.12
b8812196-9e87-410c-9d3a-e6f8d0fef22b,92cce60e-6ba7-43c0-99a8-8643f3d99a12,bd0f7168-5a25-4e32-8953-98543ddfd134,4,85.72
e424c71e-cd1b-499b-9cd7-ae3bee5fda82,7c542d53-602b-4e31-926b-db149b946f03,cd6e6e6d-7c99-4bd3-bf4b-b93c438a3e39,5,222.37
74869ef7-62ab-4c05-a6f3-1ade9bd7bf94,7c542d53-602b-4e31-926b-db149b946f03,ce7e48c8-2b59-4763-be42-3a836185ede8,2,97.63
f9a554cb-5575-4528-82c9-18a4a5597988,7fb7e6d9-ff28-421a-b379-52caca5c8a6b,fe128c40-136d-4557-8d75-47c51d90c54e,5,412.46
827ad435-bfdb-48f3-a99e-0cd0994153d5,7fb7e6d9-ff28-421a-b379-52caca5c8a6b,e3c69045-e3fb-4603-8ce6-ef7e905a3d10,4,113.56
d98fef59-b062-4736-9fdc-a0f56bc33c9a,7fb7e6d9-ff28-421a-b379-52caca5c8a6b,d82271b0-84c7-4dbf-aeb1-a57df7a718a0,3,429.88
242a83e2-8f80-4f1a-8ff0-49302588650f,7fb7e6d9-ff28-421a-b379-52caca5c8a6b,8f49c20f-40b6-421a-8e37-075b29445cfd,1,25.23
3e70e07d-608b-4d79-8d67-2efb6a3362c5,7fb7e6d9-ff28-421a-b379-52caca5c8a6b,8ebbda09-81d6-4c4b-a2cc-3e4317343765,2,448.32
f759867b-da82-4dfb-b260-e5ff6c521604,7fb7e6d9-ff28-421a-b379-52caca5c8a6b,840b1105-7ec7-455a-b3c4-01cd4aff1158,3,252.44
c1f5acf9-39b5-46e6-9753-024a5f8cfd2b,7fb7e6d9-ff28-421a-b379-52caca5c8a6b,24143db9-fbcb-40b3-94fd-17831370eb50,5,329.12
1752f46c-3682-45ac-8451-eb4470d839eb,7fb7e6d9-ff28-421a-b379-52caca5c8a6b,25cfeffe-1476-48e2-bd37-ea3048339389,1,109.4
4f6c60e0-56e0-46ac-a682-f1613134bbc3,7fb7e6d9-ff28-421a-b379-52caca5c8a6b,c094f5b2-61cd-4c6e-be4b-e44087cdad82,1,206.36
040af734-1c5a-4e22-bc5a-d651fdf19b38,270409d9-3430-48ed-9685-3bd466778319,09873c57-7744-4731-b0d7-f61e3dbd75ae,3,88.29
78b88134-65c2-41b7-9852-e99c3cbf731a,270409d9-3430-48ed-9685-3bd466778319,431914b4-707d-4a8d-973e-9925bb6a8e74,3,257.88
83c853ba-41bc-45cb-9426-4533cb2a6dce,270409d9-3430-48ed-9685-3bd466778319,61741167-067f-4b02-8c5a-6eff14ffa9d8,4,159.69
fc4f0cc5-a6cb-4ae7-bf95-3e4dea8a6809,270409d9-3430-48ed-9685-3bd466778319,fc74e5e1-8e5f-4314-8152-45909cc2e3d1,4,178.67
6bbeda51-f0d4-4b48-b16a-03b69e7c650d,270409d9-3430-48ed-9685-3bd466778319,0ad3bc38-2507-4f7a-b21e-00d5b479fc0d,5,245.11
02cde288-c900-44ad-a7b6-36a071dfec11,270409d9-3430-48ed-9685-3bd466778319,e2791ba3-097f-47de-8f9a-49ce73fa1b3d,2,6.33
0025db66-3e01-4885-9a94-89fd0cceaf6c,270409d9-3430-48ed-9685-3bd466778319,f60288a6-6ccc-4621-be9c-4d56e981b947,3,117.0
744a3c6c-8c06-421c-9aae-c3682672d3ba,270409d9-3430-48ed-9685-3bd466778319,62a4a22f-1985-4b75-8b98-7a9217cb8613,2,293.92
d02a8bc7-b272-47bb-923c-24327f066277,270409d9-3430-48ed-9685-3bd466778319,062cbe26-55af-4d22-8ecd-764eb1c711e4,3,335.54
a9ac9679-d393-4edc-bf10-39a4707fb921,270409d9-3430-48ed-9685-3bd466778319,f835646a-e6eb-4bf4-92c4-b36c09d20990,1,411.53
532b7954-15b1-4a41-85a2-754888e8abd7,9382c83f-0071-40a1-845e-37cbb415c3b2,41568ba9-e579-4062-ac09-9c43931aa7e8,1,76.46
ae90de9d-c5c8-4ddf-b1a5-0420cee17c00,9382c83f-0071-40a1-845e-37cbb415c3b2,1b1bbfda-4b8b-4470-b378-bfb633d0eba5,5,274.64
30743a5a-d5c4-4b29-9408-2ebd0dc1c147,9382c83f-0071-40a1-845e-37cbb415c3b2,e261c009-8b17-4b7f-aa1f-efd8158a1b0c,2,36.53
eefb4138-6821-4a8e-baef-04520c300f1e,9382c83f-0071-40a1-845e-37cbb415c3b2,a87a3dd5-dc4d-4a8d-b40e-e359a61a16da,3,147.26
efa757fd-5e79-414e-bd27-132837ad4e12,9382c83f-0071-40a1-845e-37cbb415c3b2,5f2e5773-016d-49a9-bb6d-da65e6533aa8,5,293.21
47f42444-0c84-45d0-9bb3-7b39ee74b403,9382c83f-0071-40a1-845e-37cbb415c3b2,0e9fef4a-9c15-490c-8db4-5ae7aa03afa2,5,89.97
2d6af9b5-2746-4ef8-9661-9231a1c224d1,304ddc7a-4674-418f-812e-ae214f41b888,52bfb116-bd0b-4ec2-b271-29638da8538e,5,32.87
ea340edd-3f6f-43a8-9d91-c68e647b15fc,304ddc7a-4674-418f-812e-ae214f41b888,f461fb3c-2b18-4cf3-98f6-6ed73c4f1649,1,172.81
4f1445a2-6cf6-4b18-a80d-f2e7952e11cb,304ddc7a-4674-418f-812e-ae214f41b888,4187e86d-ce3b-4e75-a2df-f3ee49610ee1,3,104.57
2ff8effa-90c0-4f4a-875a-25f8f01a683a,304ddc7a-4674-418f-812e-ae214f41b888,e3c69045-e3fb-4603-8ce6-ef7e905a3d10,1,113.56
6f3a513f-d4a6-4f8e-99dc-78c2588663f6,304ddc7a-4674-418f-812e-ae214f41b888,f296ad02-5ba6-47d2-b862-558f97cd2971,1,449.14
be40bf11-de8e-4142-896c-0d52b2eb052e,304ddc7a-4674-418f-812e-ae214f41b888,90ea19b9-fcc8-4081-bdf3-27b79b8be463,5,479.06
3b8296f2-70d5-45b4-92d1-a1b1016bb0af,d92582ff-7e15-4148-add6-786159f0a8e0,dc0ba85b-e7c8-426d-8f17-742378cff1dc,1,267.93
f70b9178-8a81-4d92-8fea-24af7729729a,d92582ff-7e15-4148-add6-786159f0a8e0,0ad3bc38-2507-4f7a-b21e-00d5b479fc0d,5,245.11
b09f9059-6ab9-47bd-bf46-6c901b17df47,d92582ff-7e15-4148-add6-786159f0a8e0,c094f5b2-61cd-4c6e-be4b-e44087cdad82,4,206.36
d3bb33c4-8f81-42f4-9cf1-e72375ef0d02,d92582ff-7e15-4148-add6-786159f0a8e0,700a0479-10c4-4802-9607-da4d8793f4bb,3,106.95
be8d5098-7f5a-4b48-9393-4237fffe6e0d,d92582ff-7e15-4148-add6-786159f0a8e0,b88313a1-4cb0-4f4e-ac3b-a96c3c286fdb,1,49.47
da229b24-96fd-4e70-a96c-b3e32e085750,d92582ff-7e15-4148-add6-786159f0a8e0,0f8a0140-0ac4-4cd7-bcfc-e89f69183ff3,3,28.06
12125f0d-0ab2-4a85-8e1f-923fd7d22fca,d92582ff-7e15-4148-add6-786159f0a8e0,64606654-41d1-4d62-8ea2-f53d813e15db,2,152.99
5d7fdbf5-850a-4f24-ad99-00d89e19c950,d92582ff-7e15-4148-add6-786159f0a8e0,e8b06a54-c38c-47b5-9ab8-ddbc84728627,2,450.05
8f43b817-5a32-4b37-a97f-152c1e374291,d92582ff-7e15-4148-add6-786159f0a8e0,57221855-a16c-4fb5-9166-d14b8bd239d5,5,242.04
9bbf4e57-56f1-4bfa-8e3e-31545b2d559a,182f4ce6-b63d-4b8d-a79d-bb504d58e360,23cd01d8-4720-4fe6-a9d6-0d3627fc8108,2,260.45
1b42d424-88ad-4acf-ac39-896f951a8c76,182f4ce6-b63d-4b8d-a79d-bb504d58e360,2bd78621-a1fd-4894-84ae-c46ad61fab77,1,398.95
bf3b7f63-6ee8-447d-8cee-2acee63e15c9,182f4ce6-b63d-4b8d-a79d-bb504d58e360,de120d22-0720-4021-894a-a15190669434,4,184.46
1c7224c7-0bec-4645-9d92-32dbd739a7c6,182f4ce6-b63d-4b8d-a79d-bb504d58e360,62a4a22f-1985-4b75-8b98-7a9217cb8613,1,293.92
8ca8eb44-a818-49ef-972c-ebe21719e864,182f4ce6-b63d-4b8d-a79d-bb504d58e360,cf51f165-c582-46f8-ab2e-760f5ce155a8,4,257.74
ccdd4b51-c62d-4049-a25b-a094850bb91d,182f4ce6-b63d-4b8d-a79d-bb504d58e360,3dda8c17-f191-4cc9-8125-b17d4c310167,3,399.13
56431118-fa9b-471d-8667-e2312ccd50ee,434bbf1e-2a26-440a-b4c8-6490881cda0e,8f49c20f-40b6-421a-8e37-075b29445cfd,4,25.23
c9f11b64-f82e-4e45-acf7-991d6aaa09b2,434bbf1e-2a26-440a-b4c8-6490881cda0e,87d8c598-890a-493a-9e0d-a6a3e2f052a2,3,247.8
a25db25f-2862-40cd-b2bb-201e9ed896bd,434bbf1e-2a26-440a-b4c8-6490881cda0e,86feb03d-c02e-4e67-9ae9-9072994fcdd8,3,187.22
692fc3d5-ca50-4e72-bb40-d51bb1119a8e,434bbf1e-2a26-440a-b4c8-6490881cda0e,f296ad02-5ba6-47d2-b862-558f97cd2971,2,449.14
e57f2448-d1ba-47e5-8567-6798ae5e8ef9,434bbf1e-2a26-440a-b4c8-6490881cda0e,4187e86d-ce3b-4e75-a2df-f3ee49610ee1,1,104.57
df81c2b7-ddb9-403e-8d2a-4c54b5dd00dc,434bbf1e-2a26-440a-b4c8-6490881cda0e,533366f9-9fd6-4b54-9a0d-122ec5c21ce9,4,94.7
586271ca-3d59-4f6b-b694-ebbeb9bebbf4,434bbf1e-2a26-440a-b4c8-6490881cda0e,0440f184-ceb6-4232-85bd-a3da3f0b276e,3,59.27
5dffd1b9-9e0c-4441-a902-27cd64cf77b1,434bbf1e-2a26-440a-b4c8-6490881cda0e,09873c57-7744-4731-b0d7-f61e3dbd75ae,1,88.29
d26cbec8-0b8a-4240-aac7-d62b92aa9208,434bbf1e-2a26-440a-b4c8-6490881cda0e,93933bdf-29d7-4e74-9cd8-4f289f4ebc01,4,472.42
22a2e931-d7c8-489b-a269-29e75b09828c,434bbf1e-2a26-440a-b4c8-6490881cda0e,05339f15-f328-45b0-a3ee-c77000f8d9f1,2,470.15
257fd596-f164-4d11-ae94-090b364469cd,e5262b63-6b25-4331-aafd-dc78c3960642,eec5b81a-22fa-4d30-a6a3-4410a9d5e4a8,4,119.3
07d9f0f6-5e9e-484c-8f44-8ab83053b4f4,b41490f2-b156-4719-a5c9-12049bfb88ef,57221855-a16c-4fb5-9166-d14b8bd239d5,3,242.04
1647dc95-a57c-4f3c-ad66-f2a59d55f664,b41490f2-b156-4719-a5c9-12049bfb88ef,87d8c598-890a-493a-9e0d-a6a3e2f052a2,3,247.8
0b332339-4177-47ed-a050-283c3489b66d,b41490f2-b156-4719-a5c9-12049bfb88ef,aa2b8087-7c96-4058-902e-0c8b4831156e,4,28.59
720ab13c-0465-45e7-926f-02b50d4d24d8,b41490f2-b156-4719-a5c9-12049bfb88ef,f835646a-e6eb-4bf4-92c4-b36c09d20990,2,411.53
50ecf559-d754-40f4-92b9-3648d13f3a8a,b41490f2-b156-4719-a5c9-12049bfb88ef,05339f15-f328-45b0-a3ee-c77000f8d9f1,5,470.15
3023e7b4-8da4-449b-80b7-5fac02602c8f,b41490f2-b156-4719-a5c9-12049bfb88ef,8de90384-80e4-4ce1-a0fc-ab5d2a5923e0,2,103.68
55ba7453-b83d-43a5-a1cd-87366c8fd572,ab506563-20b3-49fa-96e8-74097510793d,f461fb3c-2b18-4cf3-98f6-6ed73c4f1649,2,172.81
21887eb2-4982-4595-8e97-828d5625bb2c,ab506563-20b3-49fa-96e8-74097510793d,87d8c598-890a-493a-9e0d-a6a3e2f052a2,3,247.8
cc4db28c-224f-404c-ac7e-b73dc1d461b2,ab506563-20b3-49fa-96e8-74097510793d,e8b06a54-c38c-47b5-9ab8-ddbc84728627,5,450.05
2dd31028-0fdb-4a99-983b-a9626214e9c6,ab506563-20b3-49fa-96e8-74097510793d,1e85b640-61d8-41c2-bbda-41f2dd569431,3,188.06
d91ec96f-8e75-467f-8277-8b8d767d7760,ab506563-20b3-49fa-96e8-74097510793d,fe128c40-136d-4557-8d75-47c51d90c54e,3,412.46
f23f2ed6-6b12-46f1-820e-b8c254476cd7,ab506563-20b3-49fa-96e8-74097510793d,f296ad02-5ba6-47d2-b862-558f97cd2971,2,449.14
3996436e-30b5-4ec0-92e5-66beff91da75,ab506563-20b3-49fa-96e8-74097510793d,c094f5b2-61cd-4c6e-be4b-e44087cdad82,3,206.36
4f7356f0-f5a5-45de-ba7a-7b72ec403275,0c084e27-a92d-408f-8146-667630c2c054,d4ea5e1d-6b9c-4994-97e2-9704730edbf0,3,312.44
956b0354-c328-4bc7-abbd-f63de7bb34ad,0c084e27-a92d-408f-8146-667630c2c054,05339f15-f328-45b0-a3ee-c77000f8d9f1,5,470.15
2f3facab-f4c8-496a-aa8f-db324c151a23,0c084e27-a92d-408f-8146-667630c2c054,f5b6cdda-a65b-404a-80da-27936b529697,2,67.02
f5f555c6-917d-4fe6-9252-9776491653b2,0c084e27-a92d-408f-8146-667630c2c054,e9c5f791-3e0f-4545-b200-4e58951c1b07,1,490.19
3ba95554-28aa-401e-9c5b-aaf3201c643c,0c084e27-a92d-408f-8146-667630c2c054,27d02f89-fb16-499d-a20e-070dbfffd98e,4,488.78
1b6136e3-be13-4f9a-9411-a766855f752a,701b5c5f-d603-4dcc-8947-124192c78003,86feb03d-c02e-4e67-9ae9-9072994fcdd8,2,187.22
39eaf538-727a-45cb-98ab-3f859d4f5e2f,701b5c5f-d603-4dcc-8947-124192c78003,e29c2a91-be36-4226-8cef-5c7c9608fe6a,1,114.36
98415104-d216-46f9-b609-f333e14d7482,701b5c5f-d603-4dcc-8947-124192c78003,c1020699-fe44-4476-ba0b-f3541fdca291,1,493.69
33dd3d4f-c6e5-421d-85e0-b2bb96163573,701b5c5f-d603-4dcc-8947-124192c78003,e1d82be1-ceee-4783-95ad-a15a15bd39c1,2,324.31
4ba1d09c-0124-40a7-a69f-912ce0b6075b,701b5c5f-d603-4dcc-8947-124192c78003,d4ea5e1d-6b9c-4994-97e2-9704730edbf0,3,312.44
aaa8e831-df80-435f-867a-8611a608af80,701b5c5f-d603-4dcc-8947-124192c78003,c80f70b8-a81f-4d4c-a9c8-8ced5e479431,1,381.8
af8c40a9-09c1-49f7-b5ff-4718294ca324,9e4d2d9e-0727-417f-a089-bdb37f111e56,2b4115dc-b7c7-4734-9e8e-dd3f9b83c617,2,129.33
7157d932-0a26-490f-bbdc-64e1feb107b0,9e4d2d9e-0727-417f-a089-bdb37f111e56,bfed366f-2ff8-4842-b190-2d1538af735e,5,310.7
6c24d0ab-3404-4ee4-96db-aed3d047e8b7,9e4d2d9e-0727-417f-a089-bdb37f111e56,c1691d02-ac8c-44ba-8872-c064de9ca689,1,212.97
0d91e179-566d-41af-a999-fcf3136d4263,51dd56bf-670f-4695-8290-b0fa9cd6185a,e0d14a21-1652-4333-ab8d-ac1aa0738424,5,233.8
b6a00d96-c54e-49aa-a17e-34dce799f839,51dd56bf-670f-4695-8290-b0fa9cd6185a,f228279e-1a8e-4712-8501-6fc23438ccd1,4,60.5
0a4283c2-be00-47a0-b30e-f0155254e040,51dd56bf-670f-4695-8290-b0fa9cd6185a,2bd78621-a1fd-4894-84ae-c46ad61fab77,4,398.95
040039a8-242b-41d9-9683-4bf60cb0041f,51dd56bf-670f-4695-8290-b0fa9cd6185a,f461fb3c-2b18-4cf3-98f6-6ed73c4f1649,3,172.81
249a5681-8391-407f-9d30-35756a6009f2,51dd56bf-670f-4695-8290-b0fa9cd6185a,00e554fc-98e1-49db-a9e3-4fddfda1fa63,1,426.54
b579db50-e221-4f2f-9bed-a369c854a0a5,51dd56bf-670f-4695-8290-b0fa9cd6185a,e6101548-5a36-48da-a953-25761ff724f1,2,176.12
c4032fdf-bdbf-4dab-a810-7631aff3b0d0,51dd56bf-670f-4695-8290-b0fa9cd6185a,379655cd-efb7-460c-883f-53f031a9e321,1,363.36
690783f2-b67c-494f-9719-7009cfc9eb84,0c941049-19f5-4d1e-ae84-b4c49cc2cc39,8ebbda09-81d6-4c4b-a2cc-3e4317343765,2,448.32
7d92d99c-205e-4032-a462-427590b299ea,0c941049-19f5-4d1e-ae84-b4c49cc2cc39,0f8a0140-0ac4-4cd7-bcfc-e89f69183ff3,3,28.06
656b85dd-dc08-4a9b-845a-9e8ea6511802,0c941049-19f5-4d1e-ae84-b4c49cc2cc39,99293e5e-e32f-41b2-b8b8-851c050c97a2,1,367.79
dba17b84-990b-49f4-81a8-e06f96dce621,0c941049-19f5-4d1e-ae84-b4c49cc2cc39,2bd78621-a1fd-4894-84ae-c46ad61fab77,3,398.95
01c748b1-37fc-43ba-8290-a99f335b9065,0c941049-19f5-4d1e-ae84-b4c49cc2cc39,c094f5b2-61cd-4c6e-be4b-e44087cdad82,3,206.36
89aad5ed-892d-4bbe-91aa-c1e33d97638e,0c941049-19f5-4d1e-ae84-b4c49cc2cc39,b88313a1-4cb0-4f4e-ac3b-a96c3c286fdb,2,49.47
